Error: 248
Actual, FlowId, Expected
279,-1161159311,20
278,-1821783316,14
278,1940147270,328
278,1022593890,28
278,257911594,6
278,1598045490,258
278,-68168740,20
276,1442167375,283
276,2032696359,9
276,-919366508,128
275,2007876913,251
275,-718905361,275
275,-231481297,4
274,-1117159782,13
272,-663369455,272
272,-695741184,389
272,-1107103319,166
272,-559198104,2
271,-414658715,445
271,-1612026646,269
271,-1605291019,384
271,-606256419,6
271,-1467136429,277
271,1665570859,239
271,-1361577662,6
271,168911419,20
270,-1737356600,232
270,-1125517214,270
270,1677846444,2
269,-947099536,288
269,-746338478,160
269,-261244275,276
268,-758383077,122
268,-1524307741,618
268,322772078,2
267,-1463605170,139
267,-409333602,5
266,-2020534158,678
266,-1194704921,340
266,-925353937,260
265,132361819,99
264,1925868286,266
264,-1192241900,913
264,-2092904716,225
264,-547816780,266
264,-1472165284,262
262,1888702461,309
262,-1405295096,242
262,508742311,253
262,940932778,56
261,-296326952,10
261,-1919430088,8
261,-740591528,3
260,109531759,242
260,-219261049,256
260,1299774248,262
260,-1980415169,7
260,-1780361635,260
260,-1933330233,40
259,2067829590,2
258,929943367,9
258,-1914299806,7
258,-1827597886,282
258,732024496,202
258,957827919,282
258,-1654784084,68
257,346059050,212
257,1050706336,139
257,1711055872,56
257,344409922,232
257,1446518719,2
256,-543222011,223
256,279064106,256
256,805941195,229
255,363366556,39
255,1066195620,9
254,1819305861,174
254,1232038181,64
253,1728664854,259
253,-1442143686,294
253,298968249,238
251,-787927318,257
251,-2109074024,240
251,-175011496,4
251,-870383608,816
250,2137525633,244
250,-1685094248,2
250,-643098674,117
250,2113123650,420
250,-876013417,13
250,442973763,246
250,-712080882,2
250,373528596,219
250,1789941092,4
250,1674046214,32
250,-1242538544,272
250,976155934,2
250,195898185,2
250,-911103706,2
249,2063392988,8
249,1668980652,24
249,151283692,205
249,1794728225,8
249,1776236633,845
249,1343879089,4
249,1964827476,10
249,119037769,7
249,880763953,6
249,642105681,356
249,270201177,4
248,256361783,2
247,1595964370,5
247,355989320,123
247,559502880,300
247,2017015224,245
247,621805416,116
247,224340737,7
247,2040207649,230
246,-1223657748,499
246,-452813937,250
246,624365370,4
246,-275707419,18
246,-1007692299,254
246,-540892051,262
245,201992083,66
245,26591003,80
244,244617782,662
244,2029027049,244
244,-867515862,32
243,2034651172,253
243,268200342,15
243,1670054624,4
243,397448882,216
243,-1057704477,255
243,1230350344,12
243,1848281554,13
242,-860463084,148
242,-2026508356,2
241,596480408,237
241,1854495666,189
241,-651478184,113
241,158464612,4
241,1309675176,60
241,-393233820,258
241,1585449024,78
241,932979572,2
241,931615056,4
239,988725091,238
239,1224568835,37
238,-560780613,205
238,-878502014,253
238,-2118872453,46
238,-1370920209,216
237,-1796194452,234
237,-229737596,8
237,961135263,237
237,943052926,237
237,-1291811482,237
237,-946749076,2
236,-856526520,48
236,-1421199720,180
236,787092735,148
236,-1721622181,15
235,681078103,4
235,674325663,239
235,393918327,249
235,-1245462222,238
234,960758128,34
234,-1891577832,234
234,-192226796,218
234,-1767094996,2
234,-1821090501,107
234,1216863407,234
233,-1876638421,116
233,-375994159,396
233,-1350873237,4
233,-854413365,277
232,-1878643420,283
232,1698234682,206
232,2012516346,238
232,307777320,234
232,1528334359,230
232,-1370932375,3
232,1419346686,228
232,-1295761225,124
232,-2050079407,3
232,-54303399,150
232,919957896,4
232,-2120268233,4
232,-90616895,76
231,166052369,2
231,-1900318504,261
231,1562756345,323
231,1059201827,286
231,946252078,2
230,1383597590,228
230,-1612615916,6
230,395499219,200
230,-2051695815,750
229,1554429835,12
229,290472451,217
229,550482835,224
229,-1648531521,2
229,1459339500,2
229,501067772,134
228,-858461712,17
228,-316639952,203
228,-269082304,20
228,-653154154,10
228,-601394663,546
228,391770473,230
228,-1166604040,2
228,-1631049929,248
228,-336526778,68
227,-1794777907,2211
226,1278822152,228
226,1686350751,219
226,-1476550281,6
226,-561776871,224
226,891799687,7
226,-1728015823,2
226,-611143769,220
225,-714518773,144
225,-2033976795,294
225,-1517326507,17
225,1061077802,4
225,-1513320395,2
225,-150193741,81
225,751854766,24
225,1778673322,6
225,33079150,324
224,1530393638,2
224,5209975,116
224,1140486690,204
224,2090871695,2
224,-303481244,20
224,474704042,2
224,709883303,4
224,1581484706,20
223,-253353288,334
223,-775998726,28
223,-1064425596,2
223,-130617404,224
222,-148600444,179
222,507634252,56
222,660137048,2
222,-307977685,2
222,1780966880,15
222,1380428346,228
222,1749486002,2
222,1825216480,220
222,876360876,208
222,-1250163294,222
222,-1572005172,4
222,-806390269,220
221,-503643203,122
221,1620046756,223
221,1784348238,642
221,151196986,224
221,-425369744,6
221,-1757091759,378
221,-1147189419,202
221,-1117932888,2
220,1523927399,12
220,-1771022834,7
220,1675405127,978
220,852648598,120
220,-1927057514,188
220,-1728677338,2
219,-1832387155,13
219,-1822690583,219
219,-218965403,191
219,78666224,3
218,304946633,202
218,-1228704968,394
218,-1376508542,8
218,412465240,5
218,-45862894,234
217,-65730731,641
217,-435651896,215
217,1744609966,2
217,1327959943,197
217,1839215902,207
217,-982591617,2
217,1631932494,226
217,196745118,6
216,-876742739,216
216,-1459583888,212
216,2096363088,196
216,-1910695311,2
216,-712283638,2
216,-1712004919,6
216,-327123542,214
216,-238880297,12
216,-1398851939,352
215,-1405535523,215
214,-1334169903,2
214,686148736,5
214,1541143360,216
214,1405266464,14
214,897966908,4
214,-623939775,22
214,-122589063,10
214,2017573132,264
213,1200357036,227
213,868325647,20
213,516368461,204
213,2065177461,2
213,735044765,8
213,1899972005,3
213,-1505786582,239
213,-1510944524,4
213,-1797011192,5
213,1219102397,270
213,2128023420,6
213,-1638905308,32
213,-977365064,276
212,-1286315559,30
212,-1232059200,3
212,-637246356,462
212,-1787320832,3
212,1504783626,6
212,-1163484148,2
212,-1288186876,214
212,-52719375,3
212,-630549615,180
212,1068285362,206
212,-1532028080,888
212,-2010071223,21
212,-1481728436,24
211,-700138434,218
211,-1816427345,18
211,-1384555804,2
211,-861767335,211
211,-735764681,2
211,-965796829,210
211,-114209237,209
211,-223736122,4
211,-1980255297,180
210,1515227603,572
210,-727022567,2
209,-1737687601,211
209,-62005274,5
209,1696586957,222
209,1804896754,257
208,723805454,10
208,216772054,542
208,-1516491413,306
207,-1225675397,207
207,1612982502,211
207,-113279021,54
206,1101148878,208
206,476211644,218
206,617331333,206
205,1320087293,213
205,-837510990,217
205,-1821190021,21
205,550123674,2
205,2046669850,9
205,-299158085,186
205,712183357,12
205,618441210,232
204,-580145458,20
204,1207264352,24
204,-584769620,12
204,167264548,204
204,333615320,24
204,1042062369,226
204,86481052,2
204,-654205650,20
204,940557591,276
204,-490057972,2
204,952976121,2
204,-432114346,4
204,2063919635,368
204,809508211,2
204,1982152351,20
204,1428077016,2
203,-1195567098,6
203,-1586046434,214
202,-527890766,218
202,949383767,4
202,753295839,198
202,-356123750,12
202,14718685,6
201,-597892617,199
201,-123303444,15
201,-1998223324,100
201,-1009739140,12
201,-1128368280,326
200,1420394752,12
200,892412185,106
200,2116423945,4
200,1268748736,4
199,-1945117696,4
199,-915586750,2
199,-536444704,22
199,791949513,219
199,-987292549,14
199,2036882595,2
199,-2034848390,106
199,1527989954,347
199,-192744837,166
199,-246026365,518
199,-175832453,8
199,149049179,2
199,-2043517440,20
198,-673355896,303
198,-925708128,4
198,-149047316,214
198,-1139274742,198
198,-634313718,2
198,1094167216,8
198,484726701,204
198,264454408,14
198,525777016,172
198,-892135428,2
197,18554317,20
197,-1672972225,197
197,538248761,200
197,83523150,9
197,-492057779,9
197,-1419177326,187
197,590456566,82
197,2142849710,188
196,1567007255,196
196,-1005691559,44
195,1668748254,156
195,-1781644178,20
195,1251974172,4
195,897418892,201
194,-1396002403,312
194,-277639068,177
194,-1452282899,4
194,-1772267627,20
194,-1741143763,5
194,-358947763,189
194,-1708622196,17
194,-1864805075,16
194,-1896835290,148
194,-1443958163,156
194,859820722,194
194,875282857,206
194,-951294443,106
194,1492524801,2
194,-754974531,2
194,-1076516554,64
193,1997437887,39
193,-218170242,10
193,-666910098,181
193,-1986830215,193
193,96892719,2
193,-698842106,20
193,-273085392,17
193,-173211268,4
192,1801386278,176
192,-1745125107,192
192,2024397478,2
192,-971796299,5
192,1724403004,216
192,-1286462940,20
192,-269393036,192
192,-1001274877,2
192,1970829235,200
192,-1686790339,6
192,-1290419243,188
192,30294015,44
191,232200573,23
191,-310328596,3
191,54838805,272
190,1148064349,110
190,-1516853536,21
190,1561106717,5
190,-537122906,310
190,-1131075264,5
190,-1508213470,3
190,760445749,20
190,-536656408,242
190,181925493,4
190,1653575721,1062
190,559256201,10
189,-307038217,4
189,-210907977,124
189,-144351845,222
189,494399101,372
189,247854285,6
188,-237436061,18
188,-160247344,8
188,1033754526,9
188,471325715,2
188,776048507,2
188,-250599696,8
188,-175244797,20
188,-1270106002,51
188,-1381635928,173
188,1747186147,159
188,9505411,358
188,1595302820,2
188,-2052483944,32
188,-54616149,190
188,-1271268721,184
188,87215892,2
188,1915865284,2
187,816585041,197
187,2057460793,20
187,-2127097903,167
187,1143227569,129
186,-1764766810,16
186,368482140,2
186,314050988,207
186,1592598301,28
186,1655984373,152
185,317968428,11
185,887124588,172
185,-634648561,60
185,-1064798107,15
185,-2111618617,2
184,-84438151,268
184,1175532391,144
184,657743847,10
184,92411071,14
184,-25333117,170
184,-1672067893,8
184,-1353826675,69
184,-1079273693,184
184,984801130,156
184,-1931872334,184
184,531289905,20
184,-187195560,184
184,-1869182570,188
184,-1849812607,20
184,-338739107,2
183,1179025283,155
183,-1061221218,9
183,-1050379999,238
183,1055128282,5
183,-607487162,9
183,-1708653968,351
183,690655290,2
183,1421454098,168
183,-1189700507,17
183,-963470650,126
183,89998826,48
182,-1453903363,200
182,-545438928,20
182,-2017639288,506
182,-300987217,16
182,-1504195432,3
182,-1845143568,10
182,514726771,3
182,-736678817,2
182,307089067,4
182,2062913809,184
182,-925006427,8
182,-1165779616,184
182,2136345066,182
181,403317646,177
181,-2108962249,183
181,-993467350,102
181,-1377164165,183
181,-798611588,220
180,-32690180,2
180,1277313154,177
180,-392067730,64
180,1355781606,160
180,365721457,166
180,-241395290,121
180,967669104,2
180,-959270972,148
180,-180493326,232
179,-1959044813,6
178,1642794074,8
178,1822688746,4
178,-173898786,163
178,-1341149042,11
178,897363197,176
178,183768786,152
178,751129378,2
178,-968689066,2
178,2000774498,12
177,818548497,4
177,-1677398753,184
177,1373151644,168
176,997640356,2
176,-1725492283,176
176,997887004,32
175,-716532908,162
175,-1702854980,11
175,1000054947,5
175,-907792077,166
175,-1408936471,4
175,-125378934,156
174,-355396734,4
174,1407928712,2
174,-1681066897,584
174,1548448138,174
174,1327225008,51
174,1310111339,64
174,-1264091073,22
174,694901227,1040
173,-1586128666,176
173,1966256653,173
173,-735195777,2
173,1607189789,383
173,1572153890,166
173,-950136289,196
173,2134551546,4
172,-1539523917,172
172,917880626,180
172,-990751801,164
172,-1956547880,533
172,-571690671,172
172,-485753129,2
172,-32503929,12
172,-2088889545,6
172,1287170495,14
172,-1768815276,172
172,414844145,2
172,-890076327,172
172,1723208473,4
172,-1640405570,16
172,-2093537857,172
171,-549516284,189
171,718123271,368
171,219599436,180
171,-1587348353,130
171,-1316216609,13
171,609456357,172
171,-1611060265,54
170,1562293887,150
170,896736544,370
170,-998635343,2
170,-1258647247,170
170,-1314367151,136
170,-997641559,24
170,1101698775,20
170,-962907847,170
169,-1372132451,6
169,140100344,585
169,318652493,74
169,958864720,132
169,2048358269,204
169,-53200920,224
169,-2107109285,64
168,332267572,10
168,862101916,152
167,-825578115,167
167,1838838274,7
167,-1181200631,126
166,-1757923068,212
166,1306542991,12
166,1066254271,174
166,-1966663887,14
166,18182467,201
166,-2131338447,154
166,2144223491,166
166,1655619751,6
166,1185115403,2
166,-1159591373,164
166,606484583,160
165,1186220487,165
165,-1941123276,134
165,-1611658468,10
165,-1874189442,160
165,-885665194,20
164,955899539,164
164,-1153048645,2
164,695524710,198
164,444843017,2
164,1443239707,4
164,257581115,188
164,2064932761,160
164,430294939,178
164,-986693956,2
164,-2059984296,144
164,1520958963,160
163,153673610,4
163,-338437299,8
162,1072033986,120
162,-371169617,18
162,-1798846028,50
162,2035088834,5
162,-229582097,678
162,-1410777383,166
162,-398618759,162
162,-1056963809,134
162,2127337235,162
161,1386228244,16
161,-1022856480,116
161,1373537108,277
161,-1903279717,2
161,1447723084,2
161,-96870632,32
161,636932364,788
161,2110577400,19
161,-1318402772,754
161,-56304212,2
160,-92509561,135
160,1637675200,32
160,347665968,110
160,-1251804034,162
160,144104480,20
160,-1961985785,164
159,-1297582794,195
159,1959966947,159
159,943832808,168
159,-448214556,101
159,550728872,155
159,-286905994,2
159,2103005608,6
158,1880899918,310
158,-1879118140,11
158,-1140617931,124
158,-1195541201,2
158,-1705356401,136
158,-137184833,2
158,-1033638687,58
158,1604474526,10
158,-2145092374,10
158,758133181,2
158,-2016593921,14
158,2049045757,326
158,-1658706083,144
158,-651535335,6
158,198908526,144
158,846121253,2
158,607588637,20
157,-1797754899,169
157,868044139,157
157,780904923,2
156,-46625746,46
156,-1727846050,111
156,-1163659247,198
156,819863931,154
156,16201907,154
156,-2120739781,2
156,-3172037,2
155,-2108274237,2
155,-1469902544,155
155,-484928157,5
155,-398001568,4
155,1463395848,168
155,1369694067,163
154,2034038383,151
154,-1188264693,131
154,-329327108,6
154,1373907384,8
154,-1328306228,12
154,-2065131848,154
154,762953616,150
154,-962147764,2
154,-2087790342,146
153,1868716346,19
153,1686057155,97
153,1729390369,170
153,-521291435,139
153,1381369866,2
152,764753596,12
152,-373616572,36
152,1901368747,35
152,-1343605966,16
152,-684400475,931
152,455788675,126
152,1164748928,2
152,-1555657102,139
152,258070348,4
152,1144590716,128
152,1347984139,3
152,736274936,145
152,1397035771,4
152,322181794,4
152,879505178,4
152,-506529318,2
151,-1936030856,32
151,2040930990,4
151,-567352372,184
151,1103672828,77
151,-1510386912,23
151,-1028203940,320
151,1911332991,2
150,-1859067405,17
150,1291966419,130
150,1796228751,150
150,255472947,20
149,-333382191,45
149,-458629427,5
149,2070253401,216
149,652927945,102
149,225543793,12
149,-1878368624,146
149,-965575912,3
149,-1388872175,8
148,-2013097454,144
148,1508024961,148
148,2130917523,2
148,1898588908,148
148,1551753252,12
148,-1716645446,2
148,855764983,24
148,-664516527,14
147,242002485,143
147,1945523482,5
147,614327194,123
147,1789485058,15
147,1840865706,16
147,-878497977,12
147,-472049833,122
147,410280141,4
147,1399906688,176
147,-667990363,144
147,1309204184,12
147,726139520,20
146,-929980821,110
146,-817258255,5
146,-1380179165,6
146,1139038516,151
146,660674212,132
146,1847866916,16
146,425484615,2
146,1492287651,3
146,-2052872918,4
145,-1009192770,145
145,-1616420111,183
145,735565150,48
144,1574753203,6
144,-1827538302,4
144,-841762165,475
144,-1261558886,146
144,2024230403,124
144,-886350134,10
144,2105335051,114
144,-795342142,16
144,1972491217,80
144,-1134144478,5
144,1935993415,20
144,1009859267,20
144,-1037967430,148
144,106651183,136
144,1921686979,4
144,2110134801,2
143,-1899360791,143
143,-1356697188,6
143,1038884488,142
143,-1911864769,146
143,-1483631632,148
143,19360059,62
142,526567257,134
142,1335233628,142
142,-2004796843,142
142,334268976,10
142,788338497,8
142,980817912,4
142,-1390490044,146
142,1061242370,142
142,1260265050,2
142,390913102,42
142,510665426,4
142,1415782225,8
142,1205347521,148
141,870454749,145
141,-1708304598,138
140,-1204417387,140
140,1584976685,9
140,521065029,9
140,2049403164,12
140,765420898,138
140,-1841144676,144
140,1680931008,2
140,1529845333,122
140,397144253,148
139,1175724700,15
139,711455268,17
139,558615324,283
139,693811266,291
139,1693168036,121
139,192480062,20
139,1047309386,2
139,1477457295,152
139,1109469884,364
139,951446583,2
139,-1632270682,26
139,-1092063298,320
138,-1858049733,108
138,135135759,136
138,-432754723,6
138,1541032787,2
138,-2058279629,140
138,53664501,6
138,1948959843,8
138,-674975546,3
138,-1827478275,5
138,-1785357189,12
138,650958766,138
138,-1485713546,8
138,-344821731,147
138,-265935117,2
138,1111789267,168
138,1747932371,136
138,284296171,150
138,-1509601702,186
138,-1707154134,134
138,-1462439174,259
137,-1434458884,358
137,91698653,2
137,602669465,181
137,1329586116,144
136,966935088,117
136,1364834672,17
136,1738585181,137
136,-41163035,4
136,-1619272063,136
136,317789241,136
136,-1482217824,2
136,-787363770,20
136,-140989453,4
136,89375024,3
136,563980288,136
135,1628240180,4
135,653534172,139
135,1827841572,122
135,581162454,39
134,1613380372,6
134,-1294690545,16
134,-766484723,146
134,1636202105,102
134,637483853,2
134,1382553768,114
134,282500349,2
134,2103800261,130
134,482836185,2
134,476492476,140
134,-1278179405,14
133,1688085945,2
133,1603024867,4
133,1795763106,135
133,13204537,132
133,1902550586,10
133,-9028940,4
133,1282064408,140
133,431387649,3
133,-976843240,4
133,-1823996449,136
133,-875316932,132
132,825108117,124
132,856334491,100
132,-1565411456,2
132,1250077410,44
132,425349218,655
132,1886563538,30
132,-1858343883,124
132,-50794443,5
132,-1771054501,132
132,1620220459,16
132,-1803299498,2
132,-338456184,22
132,-1652721648,124
132,452920637,2
132,-1210131901,114
132,1925716501,12
131,-1069205500,22
131,-2026896732,39
131,-839368369,140
131,-1838336071,2
131,-1997040647,102
131,-1459232420,40
130,839378257,48
130,1746889423,108
130,503299113,29
130,177893935,4
130,-1662563252,6
130,1781191377,6
130,475561951,4
130,1578407359,122
130,945157095,2
130,1852108790,2
130,375346278,128
129,-917349030,124
129,119759977,490
129,1976115803,149
129,1247686995,4
129,-430634453,48
129,-515578123,128
129,818185305,2
128,1692238342,145
128,2004864597,4
128,418662120,7
128,2090030931,128
128,11239395,6
128,1078855201,187
128,350368093,16
128,-2044593567,94
128,-1626035592,128
128,231166600,6
128,980162038,4
128,1848187918,2
128,639457592,116
128,1448974120,126
127,1749572398,105
127,-871956866,121
127,-987145212,265
127,-1743768084,196
127,318621190,6
127,58705956,136
126,557114036,126
126,-1575934092,129
126,-1431963605,2
126,-973795956,10
126,718550552,5
126,-1041722891,126
126,-484846854,128
126,-1954426343,16
126,962417479,2
126,-1354341949,128
125,-782564234,102
125,171326058,2
125,-2139235002,3
124,544329411,20
124,1057212422,128
124,-1238660742,124
124,1774918714,6
124,187895834,20
123,-323730263,128
123,997745178,836
123,-1487821434,123
123,-760523071,119
123,-1417543754,89
123,-136641986,15
123,479058214,252
123,253566618,4
123,-1562409779,176
123,-854695979,12
123,1670878650,2
123,17439430,4
122,1865585164,110
122,-1169189426,389
122,1728867367,9
122,1596787159,2
122,2022112576,138
122,-188480837,4
122,188971903,18
122,1302073002,120
122,379850125,9
122,1947699149,2
122,-1809683496,124
122,1915499540,4
122,135897997,128
122,1398319488,12
122,591609949,10
121,1051183389,134
121,-1133657651,20
121,929186653,42
121,-1767880982,2
121,1673128519,121
121,310373413,8
121,272537115,112
120,-942760237,8
120,1674731836,6
120,-1837272253,120
120,78893433,176
120,-525857964,2
120,1719712132,10
120,-137693533,4
120,-1193096442,158
120,-1998389178,4
119,89284681,16
119,1425695529,7
119,79579841,108
119,450936425,2
118,397112319,82
118,1267118223,118
118,-1805912270,140
118,-2053271928,2
118,184344496,128
118,-382646024,246
118,1037366842,106
118,-1989942877,24
118,982606312,8
118,-1504292200,2
118,-1213776791,6
117,-1900697045,113
117,2076345324,151
117,-1794522680,41
117,-110684835,4
117,-1252403091,528
117,-1492071090,133
117,-1922456461,78
117,-2066824946,128
117,-538855778,4
117,929790622,20
117,1196869814,96
116,1911601624,30
116,-1482287319,104
116,-799765159,96
116,-372951222,20
116,1886952348,10
116,-1317661748,124
116,817206921,4
116,-1925805274,12
116,1979669909,2
116,-485516623,14
116,1319220596,20
116,-1431078254,2
116,-1347280122,118
115,1954648076,129
115,-2014056162,103
115,869916962,115
115,-609332202,10
115,-568966766,125
115,-385295387,21
115,2007082814,113
115,529135443,100
115,1884874446,6
115,468851254,18
115,-1480197635,98
115,409053565,494
115,1738402798,2
115,872151299,2
114,1067283865,20
114,252231550,154
114,-1375825486,114
114,-306224378,116
114,1570758445,12
114,1187200705,72
114,712117177,196
114,-430186593,2
114,-460690532,128
114,53173222,272
114,956990113,114
114,-576289740,10
113,463626329,113
113,574927483,136
113,1890618650,2
113,691351090,130
113,1032650354,2
113,-937776400,3
113,656671265,107
113,500736705,4
113,-541929633,3
113,1249888350,72
113,979959818,110
113,-1733459256,108
113,1221682851,23
113,709403220,8
112,1259283399,112
112,1205585755,92
112,558928356,9
112,2099534142,424
112,1310711195,104
112,-1452641285,4
112,-644367343,128
112,624299233,64
112,-1313683997,4
112,-1132102509,128
112,2060452507,20
112,-508085654,4
112,618473020,2
112,1194730803,162
112,-1007233210,112
112,-414799550,2
112,2074179333,118
111,1764987716,107
111,-2058870706,174
111,1379589519,47
111,1724561235,141
111,-1898518181,5
111,-232059058,16
111,-983512965,220
111,237610036,6
110,-921585708,133
110,-1294234855,16
110,1525009640,9
110,382694547,110
110,968740728,136
110,1483307136,68
110,-232895950,106
110,-43892335,112
110,-1589459860,24
110,-817136506,130
110,-4595859,110
110,424219494,94
109,892935392,207
109,316797188,147
109,1018786752,320
109,-778941527,104
109,712304856,6
109,23667824,4
109,-2036301806,112
108,778871184,30
108,1686635652,6
108,-1294573340,126
108,151609028,241
108,31299095,58
108,-1763833873,124
108,-909573169,4
108,642408800,108
108,1083860456,108
108,1204492460,112
108,462460796,4
108,1613181096,134
107,-1455379367,103
107,1584407707,107
107,1419785110,69
107,1043571084,270
107,-79061453,107
107,130636646,4
107,-1050107749,105
107,1275112592,2
107,-983364623,2
107,765811062,4
107,240521734,384
106,521506999,106
106,1479111957,132
106,-955685430,16
106,-1241880059,110
106,573250436,106
106,1129776083,127
106,-455563038,4
106,-1540553638,2
106,1841047004,183
106,-1397566246,50
106,507450800,114
106,-985090958,110
106,2099807804,106
106,47094466,462
106,-1741410742,2
106,83292674,2
105,259347837,153
105,-628345906,116
105,-2041888482,7
105,1091538420,20
105,-1005140548,20
105,-1715854148,84
105,-1991134676,8
105,15488276,104
105,-1146069949,2
105,-887245562,2
105,-1352706733,107
104,1023174074,48
104,887478385,93
104,1857168727,126
104,-611870957,2
104,1135219602,53
104,-1975259113,104
104,-967389469,128
103,639940050,31
103,674261821,126
103,-578027050,8
103,-1790657575,8
103,-1662492978,9
103,-35767482,99
103,642821482,72
103,2059983547,8
103,1449877199,3
102,1730398749,90
102,-1003792227,96
102,10863077,106
102,626362326,112
102,-279327011,41
102,1563297869,5
102,-1887756147,4
102,1544968669,102
102,-1270516203,36
102,1443989109,14
102,1464613475,112
102,1787270208,362
102,-611205731,20
102,-1248269141,86
102,-557957427,8
101,-499301228,10
101,1232691479,94
101,-243695980,126
101,2112801495,9
101,-681066991,3
101,-1346552465,74
101,-888071327,2
101,-645079991,10
100,583009826,25
100,700590666,121
100,-1879931798,85
100,-1012725414,7
100,1863475933,106
100,-1824329836,80
100,-222551773,110
100,-1003850111,12
100,-218709613,220
100,-254236468,26
99,-1380978562,4
99,-300636482,77
99,-630512971,8
99,-825716963,2
99,-1229605463,94
99,-889277267,97
99,-74273335,2
99,-1869234562,86
99,-1747004234,4
98,418393288,72
98,-1763594339,18
98,1418833792,2
98,-1403002267,72
98,588196079,82
98,477041134,5
98,-1033531899,100
98,-1513210355,2
98,73363902,19
98,2083979128,2
98,-1235191110,106
98,522539175,14
98,771944294,106
98,-1151383046,2
97,1746809037,92
97,-2051713450,6
97,-827971570,9
97,1119037773,4
96,-622954402,18
96,-479788041,4
96,-1188308191,118
96,779775237,82
96,-2084823950,20
96,-1817052118,42
96,-1818138198,118
96,1426370637,8
96,165471900,100
96,-58489716,36
96,1471147103,12
96,-1935024172,140
96,2068574983,2
95,-825640978,61
95,508838326,25
95,-705169794,95
95,-1752702402,195
95,695948102,52
95,988955570,138
95,-1922276952,122
94,23756956,8
94,427479798,96
94,-439469570,114
94,1173300895,62
94,887344575,32
93,503182155,83
93,361501187,6
93,-705584740,5
93,-1256610601,8
93,-220055164,288
93,-873102300,16
93,-1630483217,46
93,1350637816,2
92,-847821473,17
92,-1506093778,92
92,106883483,4
92,1455312065,90
92,372678566,46
92,-1652899142,138
92,-1135636206,130
92,-1563184279,92
92,-423279042,128
92,150026422,40
92,-1931634881,58
92,974277158,4
92,1733326761,2
92,29248347,2
91,980673699,132
91,1675767824,2
90,1760640539,129
90,212116915,116
90,1036066485,108
90,-165907264,110
90,-1742243768,78
90,-1320615489,131
90,-2033488010,42
90,-477282490,24
90,-516343514,6
90,382881859,70
90,-844343448,20
90,-1271890800,4
89,-1334035515,2
89,165315359,6
89,1276884480,69
89,-1251419971,82
89,905544327,4
88,-1499747556,26
88,674437804,92
88,-847654452,82
88,513623505,88
88,1903445453,86
88,187078018,10
88,274526467,2
88,-167888164,20
88,-49501084,2
88,-618002836,842
88,-1554731219,100
88,1603994076,2
88,1686122634,92
88,-231358612,112
87,1972364643,123
87,1941892830,114
87,191147405,89
87,1741364598,33
87,770125553,49
87,1407845932,104
87,-1778511543,110
87,410266217,2
87,1809978593,68
87,585981235,108
87,405770683,2
87,1702889262,46
87,-749553844,8
87,1446467611,63
87,253584433,6
87,1133355558,20
87,999690441,8
87,679274449,4
87,1728392696,4
87,1819754550,20
87,-304382389,4
87,987926164,6
87,384023049,42
87,1807932499,8
86,1787588482,50
86,-1259193270,112
86,377126199,20
86,-2051506022,20
86,962652967,64
86,1318710541,2
85,1622271922,42
85,713568810,21
85,-65999975,11
85,-1667866199,89
85,1635691293,637
85,-1197197564,2
85,-792796503,64
85,-1458478612,82
85,2013471663,60
85,-393670495,4
85,728733333,44
85,-1696261167,2
85,-1919742292,13
84,1959564176,214
84,-1558876129,112
84,-1752370129,4
84,-1263440654,80
84,-767806054,2
83,1541439975,48
83,-1453162757,238
83,1867164057,14
83,-1688515326,105
83,1073578832,102
82,-1478773893,70
82,1071008085,20
82,672040091,10
82,1956450701,66
82,2136744510,7
82,-167043259,8
82,-1711832640,9
82,575981619,11
82,742574909,2
82,-1778740501,10
82,1323135942,76
82,-925985077,6
82,1339640395,26
82,-336911697,400
82,-652978115,74
82,-1400629649,20
82,1656817383,116
82,484615622,6
82,2036391805,2
82,255761334,2
81,-1977418650,81
81,-1228269380,9
81,1023441972,12
81,496167108,38
81,-13264494,104
81,1066209820,64
81,-943729470,2
81,1429985793,80
81,-1436687148,90
81,-81524755,14
81,284213836,54
80,1054935581,46
80,-350753387,7
80,462985360,82
80,1385106541,82
80,-840996264,2
80,87450309,4
80,-55504971,2
80,-1578033323,98
80,-1654944196,90
80,-29872788,94
79,177289030,79
79,931488688,10
79,-124460583,4
79,-571872781,75
79,-675140125,2
79,1982367763,84
79,-1086593480,8
79,-69045776,44
79,1298821998,14
79,-1323394736,2
78,-1947460161,98
78,-982880545,48
78,-1955847879,2
78,524664948,62
78,1634467260,3
78,-1435189809,2
78,-1459383255,20
78,429761284,2
78,-687714119,72
77,-1563762661,70
77,1112282153,2
77,-41402803,88
77,-1357086134,28
77,181642039,132
77,-2112707373,10
77,1763645401,39
77,-410339677,20
77,323284145,79
77,-725120269,51
76,79664962,84
76,1392671230,37
76,-253901162,82
76,-422320096,61
76,1257548230,15
76,-1870894820,126
76,-1838510914,13
76,-469400472,78
76,1134774179,4
76,8786439,66
76,1146300840,70
76,1452972571,72
76,-1602729981,4
76,-663174893,72
76,-1476338396,2
76,-397806769,28
76,1179503827,112
76,361969840,2
76,7627605,72
76,-2115934293,72
75,89250546,73
75,-330272076,71
75,-358271685,67
75,-185622696,74
75,-1433368319,96
75,-161072839,2
75,-1325525477,3
75,2056626818,6
75,1454555189,140
75,1037361688,4
74,1785871596,65
74,-1510623090,8
74,-1410882405,108
